1,1,1.732894
1,1,1.735189
1,2,1.733655
1,2,1.735864
1,3,1.735910
1,3,1.738846
1,4,1.750169
1,4,1.734790
1,5,1.737183
1,5,1.742809
1,6,1.767912
1,6,1.769694
1,7,1.764098
1,7,1.762040
1,8,1.749054
1,8,1.749862
1,9,1.744766
1,9,1.742503
1,10,1.748615
1,10,1.751597
1,11,1.779512
1,11,1.779817
1,12,1.826305
1,12,1.830958
1,13,1.896729
1,13,1.903069
1,14,1.986628
1,14,1.983101
1,15,2.107526
1,15,2.097888
1,16,2.115714
1,16,2.104091
1,17,2.169201
1,17,2.163467
1,18,2.385443
1,18,2.462629
2,1,2.046044
2,1,2.041754
2,2,1.421600
2,2,1.416709
2,3,1.048213
2,3,1.054528
2,4,0.949368
2,4,0.945135
2,5,0.930452
2,5,0.926915
2,6,0.916950
2,6,0.916390
2,7,0.901542
2,7,0.901533
2,8,0.889456
2,8,0.888598
2,9,0.889934
2,9,0.890609
2,10,0.886945
2,10,0.891333
2,11,0.906774
2,11,0.904521
2,12,0.933683
2,12,0.931424
2,13,0.976486
2,13,0.975233
2,14,1.022401
2,14,1.038425
2,15,1.107352
2,15,1.096995
2,16,1.211035
2,16,1.200889
2,17,1.198881
2,17,1.215796
2,18,1.397977
2,18,1.398476
4,1,0.890278
4,1,0.856045
4,2,0.630115
4,2,0.633442
4,3,0.519675
4,3,0.518550
4,4,0.534381
4,4,0.537571
4,5,0.497724
4,5,0.506783
4,6,0.464746
4,6,0.464998
4,7,0.456915
4,7,0.456317
4,8,0.450984
4,8,0.453165
4,9,0.452620
4,9,0.452053
4,10,0.453774
4,10,0.453910
4,11,0.465415
4,11,0.466319
4,12,0.483351
4,12,0.478285
4,13,0.502337
4,13,0.501881
4,14,0.538688
4,14,0.536980
4,15,0.597794
4,15,0.602089
4,16,0.682055
4,16,0.683011
4,17,0.718795
4,17,0.705831
4,18,0.848141
4,18,0.857701
8,1,0.228268
8,1,0.227199
8,2,0.386486
8,2,0.368010
8,3,0.305876
8,3,0.314961
8,4,0.283944
8,4,0.300687
8,5,0.302674
8,5,0.291410
8,6,0.242047
8,6,0.238075
8,7,0.235439
8,7,0.235331
8,8,0.233574
8,8,0.233544
8,9,0.234069
8,9,0.232710
8,10,0.235000
8,10,0.234483
8,11,0.246520
8,11,0.245458
8,12,0.249508
8,12,0.250137
8,13,0.265886
8,13,0.264999
8,14,0.305208
8,14,0.301127
8,15,0.349446
8,15,0.365063
8,16,0.426770
8,16,0.422666
8,17,0.447372
8,17,0.446708
8,18,0.491497
8,18,0.493369
16,1,0.125797
16,1,0.119726
16,2,0.238603
16,2,0.232522
16,3,0.186669
16,3,0.213506
16,4,0.174550
16,4,0.175356
16,5,0.149778
16,5,0.169032
16,6,0.125983
16,6,0.125619
16,7,0.122895
16,7,0.123333
16,8,0.122856
16,8,0.122281
16,9,0.123587
16,9,0.122854
16,10,0.126470
16,10,0.126290
16,11,0.170265
16,11,0.141161
16,12,0.143905
16,12,0.133658
16,13,0.147354
16,13,0.147379
16,14,0.189504
16,14,0.188266
16,15,0.233944
16,15,0.232219
16,16,0.285228
16,16,0.284465
16,17,0.295758
16,17,0.296473
16,18,0.322361
16,18,0.298187
32,1,0.188466
32,1,0.190906
32,2,0.264261
32,2,0.262576
32,3,0.169267
32,3,0.165079
32,4,0.119365
32,4,0.127741
32,5,0.078985
32,5,0.080261
32,6,0.074466
32,6,0.074650
32,7,0.075041
32,7,0.074483
32,8,0.075186
32,8,0.074995
32,9,0.078132
32,9,0.078330
32,10,0.090144
32,10,0.088970
32,11,0.128440
32,11,0.134223
32,12,0.101315
32,12,0.099756
32,13,0.153395
32,13,0.153953
32,14,0.209624
32,14,0.210722
32,15,0.268081
32,15,0.266291
32,16,0.304925
32,16,0.304245
32,17,0.313473
32,17,0.314467
32,18,0.328418
32,18,0.327792
1,1,1.752277
1,1,1.747041
1,2,1.749612
1,2,1.752229
1,3,1.754894
1,3,1.753726
1,4,1.752941
1,4,1.744696
1,5,1.754080
1,5,1.753990
1,6,1.785463
1,6,1.787394
1,7,1.781275
1,7,1.781008
1,8,1.764517
1,8,1.764992
1,9,1.763798
1,9,1.764328
1,10,1.770511
1,10,1.770419
1,11,1.796083
1,11,1.794393
1,12,1.834407
1,12,1.834653
1,13,1.898445
1,13,1.919876
1,14,1.979493
1,14,1.962171
1,15,2.101005
1,15,2.113192
1,16,1.984210
1,16,2.001723
1,17,2.107897
1,17,1.999698
1,18,2.436684
1,18,2.434919
2,1,1.856257
2,1,1.936655
2,2,0.900530
2,2,0.901848
2,3,0.901255
2,3,0.895434
2,4,0.909988
2,4,0.905281
2,5,0.912759
2,5,0.900031
2,6,0.913023
2,6,0.912242
2,7,0.902835
2,7,0.904443
2,8,0.901466
2,8,0.900953
2,9,0.899828
2,9,0.899115
2,10,0.898769
2,10,0.900518
2,11,0.913104
2,11,0.909945
2,12,0.932386
2,12,0.939706
2,13,0.963665
2,13,0.962151
2,14,1.000752
2,14,1.003419
2,15,1.014676
2,15,1.021963
2,16,1.044862
2,16,1.042242
2,17,1.177682
2,17,1.166619
2,18,1.396091
2,18,1.354036
4,1,0.835494
4,1,0.832071
4,2,0.631668
4,2,0.634253
4,3,0.610049
4,3,0.605342
4,4,0.599482
4,4,0.540489
4,5,0.562802
4,5,0.576629
4,6,0.465881
4,6,0.466208
4,7,0.459125
4,7,0.459483
4,8,0.456564
4,8,0.457534
4,9,0.456403
4,9,0.455687
4,10,0.460913
4,10,0.458345
4,11,0.466610
4,11,0.468403
4,12,0.478091
4,12,0.475819
4,13,0.488707
4,13,0.488418
4,14,0.488911
4,14,0.488728
4,15,0.502385
4,15,0.505777
4,16,0.561886
4,16,0.559201
4,17,0.654739
4,17,0.663300
4,18,0.814944
4,18,0.831719
8,1,0.229555
8,1,0.228243
8,2,0.407393
8,2,0.368961
8,3,0.325185
8,3,0.337293
8,4,0.434032
8,4,0.431979
8,5,0.303955
8,5,0.291142
8,6,0.242121
8,6,0.241345
8,7,0.236656
8,7,0.236994
8,8,0.235137
8,8,0.235084
8,9,0.234808
8,9,0.236491
8,10,0.237345
8,10,0.236906
8,11,0.243841
8,11,0.240844
